,Country/Region,Province/State,Lat,Long,Month,Confirmed
2162,US,Washington,44.92969927756097,-114.83047795609755,2020-07,1403680
2163,US,Washington,44.92969927756097,-114.83047795609755,2020-08,2095186
2164,US,Washington,44.92969927756097,-114.83047795609755,2020-09,2470697
2165,US,Washington,44.92969927756097,-114.83047795609755,2020-10,3087840
2166,US,Washington,44.92969927756097,-114.83047795609755,2020-11,4149418
2167,US,Washington,44.92969927756097,-114.83047795609755,2020-12,6618129
2168,US,Washington,44.92969927756097,-114.83047795609755,2021-01,8805144
2169,US,Washington,44.92969927756097,-114.83047795609755,2021-02,9187567
2170,US,Washington,44.92969927756097,-114.83047795609755,2021-03,10905441
2171,US,Washington,44.92969927756097,-114.83047795609755,2021-04,11499794
2172,US,Washington,44.92969927756097,-114.83047795609755,2021-05,13072571
2173,US,Washington,44.92969927756097,-114.83047795609755,2021-06,13353402
2174,US,Washington,44.92969927756097,-114.83047795609755,2021-07,14284516
2175,US,Washington,44.92969927756097,-114.83047795609755,2021-08,15987996
2176,US,Washington,44.92969927756097,-114.83047795609755,2021-09,18380190
2177,US,Washington,44.92969927756097,-114.83047795609755,2021-10,21535818
2178,US,Washington,44.92969927756097,-114.83047795609755,2021-11,22613916
2179,US,Washington,44.92969927756097,-114.83047795609755,2021-12,24887528
2180,US,Washington,44.92969927756097,-114.83047795609755,2022-01,33207720
2181,US,Washington,44.92969927756097,-114.83047795609755,2022-02,39128358
2182,US,Washington,44.92969927756097,-114.83047795609755,2022-03,44678159
2183,US,Washington,44.92969927756097,-114.83047795609755,2022-04,36765055
2184,US,West Virginia,37.452350067894734,-77.78877189877193,2020-01,0
2185,US,West Virginia,37.452350067894734,-77.78877189877193,2020-02,0
2186,US,West Virginia,37.452350067894734,-77.78877189877193,2020-03,760
2187,US,West Virginia,37.452350067894734,-77.78877189877193,2020-04,21077
2188,US,West Virginia,37.452350067894734,-77.78877189877193,2020-05,47180
2189,US,West Virginia,37.452350067894734,-77.78877189877193,2020-06,71763
2190,US,West Virginia,37.452350067894734,-77.78877189877193,2020-07,144666
2191,US,West Virginia,37.452350067894734,-77.78877189877193,2020-08,262659
2192,US,West Virginia,37.452350067894734,-77.78877189877193,2020-09,394692
2193,US,West Virginia,37.452350067894734,-77.78877189877193,2020-10,609146
2194,US,West Virginia,37.452350067894734,-77.78877189877193,2020-11,1046823
2195,US,West Virginia,37.452350067894734,-77.78877189877193,2020-12,2081323
2196,US,West Virginia,37.452350067894734,-77.78877189877193,2021-01,3300070
2197,US,West Virginia,37.452350067894734,-77.78877189877193,2021-02,3563232
2198,US,West Virginia,37.452350067894734,-77.78877189877193,2021-03,4227093
2199,US,West Virginia,37.452350067894734,-77.78877189877193,2021-04,4432742
2200,US,West Virginia,37.452350067894734,-77.78877189877193,2021-05,4900759
2201,US,West Virginia,37.452350067894734,-77.78877189877193,2021-06,4893254
2202,US,West Virginia,37.452350067894734,-77.78877189877193,2021-07,5118969
2203,US,West Virginia,37.452350067894734,-77.78877189877193,2021-08,5443015
2204,US,West Virginia,37.452350067894734,-77.78877189877193,2021-09,6481278
2205,US,West Virginia,37.452350067894734,-77.78877189877193,2021-10,8012815
2206,US,West Virginia,37.452350067894734,-77.78877189877193,2021-11,8520439
2207,US,West Virginia,37.452350067894734,-77.78877189877193,2021-12,9656743
2208,US,West Virginia,37.452350067894734,-77.78877189877193,2022-01,12004530
2209,US,West Virginia,37.452350067894734,-77.78877189877193,2022-02,13292514
2210,US,West Virginia,37.452350067894734,-77.78877189877193,2022-03,15352655
2211,US,West Virginia,37.452350067894734,-77.78877189877193,2022-04,12469937
2212,US,Wisconsin,43.195274751756756,-87.37100754905406,2020-01,0
2213,US,Wisconsin,43.195274751756756,-87.37100754905406,2020-02,0
2214,US,Wisconsin,43.195274751756756,-87.37100754905406,2020-03,9404
2215,US,Wisconsin,43.195274751756756,-87.37100754905406,2020-04,118808
2216,US,Wisconsin,43.195274751756756,-87.37100754905406,2020-05,383868
2217,US,Wisconsin,43.195274751756756,-87.37100754905406,2020-06,699650
2218,US,Wisconsin,43.195274751756756,-87.37100754905406,2020-07,1245160
2219,US,Wisconsin,43.195274751756756,-87.37100754905406,2020-08,2022736
2220,US,Wisconsin,43.195274751756756,-87.37100754905406,2020-09,2855768
2221,US,Wisconsin,43.195274751756756,-87.37100754905406,2020-10,5358588
2222,US,Wisconsin,43.195274751756756,-87.37100754905406,2020-11,9931424
2223,US,Wisconsin,43.195274751756756,-87.37100754905406,2020-12,14724485
2224,US,Wisconsin,43.195274751756756,-87.37100754905406,2021-01,17417378
2225,US,Wisconsin,43.195274751756756,-87.37100754905406,2021-02,16987494
2226,US,Wisconsin,43.195274751756756,-87.37100754905406,2021-03,19427985
2227,US,Wisconsin,43.195274751756756,-87.37100754905406,2021-04,19469004
2228,US,Wisconsin,43.195274751756756,-87.37100754905406,2021-05,20738590
2229,US,Wisconsin,43.195274751756756,-87.37100754905406,2021-06,20288666
2230,US,Wisconsin,43.195274751756756,-87.37100754905406,2021-07,21099014
2231,US,Wisconsin,43.195274751756756,-87.37100754905406,2021-08,21972037
2232,US,Wisconsin,43.195274751756756,-87.37100754905406,2021-09,23064874
2233,US,Wisconsin,43.195274751756756,-87.37100754905406,2021-10,26395481
2234,US,Wisconsin,43.195274751756756,-87.37100754905406,2021-11,27955296
2235,US,Wisconsin,43.195274751756756,-87.37100754905406,2021-12,32447640
2236,US,Wisconsin,43.195274751756756,-87.37100754905406,2022-01,41193795
2237,US,Wisconsin,43.195274751756756,-87.37100754905406,2022-02,43522457
2238,US,Wisconsin,43.195274751756756,-87.37100754905406,2022-03,48953353
2239,US,Wisconsin,43.195274751756756,-87.37100754905406,2022-04,39835957
2240,US,Wyoming,39.6399346648,-98.580982828,2020-01,0
2241,US,Wyoming,39.6399346648,-98.580982828,2020-02,0
2242,US,Wyoming,39.6399346648,-98.580982828,2020-03,716
2243,US,Wyoming,39.6399346648,-98.580982828,2020-04,9826
2244,US,Wyoming,39.6399346648,-98.580982828,2020-05,22805
2245,US,Wyoming,39.6399346648,-98.580982828,2020-06,33714
2246,US,Wyoming,39.6399346648,-98.580982828,2020-07,63972
2247,US,Wyoming,39.6399346648,-98.580982828,2020-08,102415
2248,US,Wyoming,39.6399346648,-98.580982828,2020-09,140060
2249,US,Wyoming,39.6399346648,-98.580982828,2020-10,279238
2250,US,Wyoming,39.6399346648,-98.580982828,2020-11,698302
2251,US,Wyoming,39.6399346648,-98.580982828,2020-12,1239260
2252,US,Wyoming,39.6399346648,-98.580982828,2021-01,1509296
2253,US,Wyoming,39.6399346648,-98.580982828,2021-02,1491294
2254,US,Wyoming,39.6399346648,-98.580982828,2021-03,1716641
2255,US,Wyoming,39.6399346648,-98.580982828,2021-04,1716152
2256,US,Wyoming,39.6399346648,-98.580982828,2021-05,1835244
2257,US,Wyoming,39.6399346648,-98.580982828,2021-06,1839362
2258,US,Wyoming,39.6399346648,-98.580982828,2021-07,1970340
2259,US,Wyoming,39.6399346648,-98.580982828,2021-08,2152271
2260,US,Wyoming,39.6399346648,-98.580982828,2021-09,2491712
2261,US,Wyoming,39.6399346648,-98.580982828,2021-10,3014071
2262,US,Wyoming,39.6399346648,-98.580982828,2021-11,3236264
2263,US,Wyoming,39.6399346648,-98.580982828,2021-12,3515362
2264,US,Wyoming,39.6399346648,-98.580982828,2022-01,4004880
2265,US,Wyoming,39.6399346648,-98.580982828,2022-02,4272079
2266,US,Wyoming,39.6399346648,-98.580982828,2022-03,4829026
2267,US,Wyoming,39.6399346648,-98.580982828,2022-04,3907134
